STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",12/28/2005,0,,30,28
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",12/29/2005,0.01,,29,26
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",12/30/2005,0.09,,29,24
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",12/31/2005,0,,26,22
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/1/2006,0,,26,23
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/2/2006,0,,32,26
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/3/2006,0,,31,30
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/4/2006,0,,30,26
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/5/2006,0,,26,20
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/6/2006,0,,33,20
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/7/2006,0,,33,17
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/8/2006,0.02,,31,24
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/9/2006,0,,24,6
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/10/2006,0,,29,21
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/11/2006,0,,36,18
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/12/2006,0,,37,19
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/13/2006,0,,30,11
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/14/2006,0,,29,11
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/15/2006,0,,34,26
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/16/2006,0,,29,14
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/17/2006,0,,20,16
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/18/2006,0,,23,16
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/19/2006,0.08,,25,21
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/20/2006,0,,24,11
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/21/2006,0,,28,6
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/22/2006,0,,22,-1
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/23/2006,0.02,,38,2
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/24/2006,0.09,,37,14
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/25/2006,0,,26,5
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/26/2006,0,,43,20
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/27/2006,0,,41,24
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/28/2006,0,,36,23
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/29/2006,0,,33,26
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/30/2006,0,,27,19
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/31/2006,0.18,,33,23
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/1/2006,0.01,,31,21
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/2/2006,0,,36,17
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/3/2006,0,,18,0
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/4/2006,0,,14,-5
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/5/2006,0,,22,-2
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/6/2006,0,,23,-4
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/7/2006,0.04,,22,6
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/8/2006,0,,19,-2
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/9/2006,0,,30,5
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/10/2006,0,,25,13
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/11/2006,0,,19,8
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/12/2006,0,,15,-1
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/13/2006,0,,23,7
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/14/2006,0,,34,1
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/15/2006,0,,7,-8
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/16/2006,0,,10,-8
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/17/2006,0,,-8,-21
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/18/2006,0,,5,-20
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/19/2006,0,,15,-4
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/20/2006,0,,24,2
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/21/2006,0,,26,-5
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/22/2006,0,,31,6
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/23/2006,0,,16,-2
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/24/2006,0,,28,5
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/25/2006,0,,11,-2
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/26/2006,0,,27,3
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/27/2006,0,,26,16
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/28/2006,0,,31,18
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/1/2006,0.01,,35,25
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/2/2006,0,,27,17
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/3/2006,0,,25,12
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/4/2006,0,,35,16
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/5/2006,0.01,,33,28
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/6/2006,0,,32,21
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/7/2006,0.1,,34,28
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/8/2006,0,,42,26
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/9/2006,0,,41,20
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/10/2006,0.02,,43,29
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/11/2006,0.09,,37,29
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/12/2006,0,,38,27
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/13/2006,0,,30,11
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/14/2006,0,,23,8
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/15/2006,0.05,,26,6
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/16/2006,0,,32,21
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/17/2006,0,,35,13
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/18/2006,0,,34,19
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/19/2006,0,,32,12
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/20/2006,0,,35,21
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/21/2006,0,,32,24
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/22/2006,0,,35,18
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/23/2006,0.01,,31,20
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/24/2006,0,,31,24
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/25/2006,0,,36,27
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/26/2006,0,,42,26
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/27/2006,0.01,,39,33
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/28/2006,0,,41,30
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/29/2006,0,,54,34
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/30/2006,0.56,,56,44
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/31/2006,0.15,,50,35
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/1/2006,0,,40,28
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/2/2006,0.38,,42,37
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/3/2006,0,,45,29
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/4/2006,0,,54,22
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/5/2006,0,,62,40
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/6/2006,0,,61,44
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/7/2006,0,,49,32
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/8/2006,0,,49,23
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/9/2006,0,,60,33
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/10/2006,0,,71,36
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/11/2006,0,,64,51
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/12/2006,0,,69,41
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/13/2006,0,,80,43
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/14/2006,0,,68,51
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/15/2006,0,,76,52
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/16/2006,0,,72,47
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/17/2006,0,,69,41
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/18/2006,0.14,,68,46
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/19/2006,0.03,,55,37
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/20/2006,0.14,,54,42
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/21/2006,0.14,,53,40
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/22/2006,0,,65,39
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/23/2006,0,,71,39
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/24/2006,0,,53,37
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/25/2006,0,,57,34
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/26/2006,0,,64,39
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/27/2006,0,,69,40
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/28/2006,0.21,,56,49
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/29/2006,0.82,,50,46
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/30/2006,0.37,,53,46
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/1/2006,0.2,,61,51
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/2/2006,0.02,,65,40
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/3/2006,0,,52,44
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/4/2006,0.01,,50,40
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/5/2006,0,,53,37
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/6/2006,0,,71,42
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/7/2006,0,,70,47
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/8/2006,0.2,,73,52
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/9/2006,0,,70,47
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/10/2006,0.32,,53,46
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/11/2006,0.01,,54,43
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/12/2006,0.24,,49,40
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/13/2006,0.02,,53,39
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/14/2006,0.06,,63,45
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/15/2006,0,,64,51
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/16/2006,0,,68,48
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/17/2006,0,,68,49
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/18/2006,0,,64,43
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/19/2006,0.02,,69,46
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/20/2006,0,,64,42
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/21/2006,0,,56,37
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/22/2006,0,,72,35
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/23/2006,0.46,,86,53
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/24/2006,0.03,,72,63
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/25/2006,0,,71,58
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/26/2006,0,,81,53
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/27/2006,0,,87,63
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/28/2006,0,,95,71
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/29/2006,0,,82,57
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/30/2006,0,,81,54
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/31/2006,0.02,,75,55
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/1/2006,0.06,,80,48
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/2/2006,0,,82,54
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/3/2006,0,,85,57
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/4/2006,0.02,,83,63
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/5/2006,0.81,,82,62
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/6/2006,0,,79,60
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/7/2006,0,,83,57
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/8/2006,0,,75,57
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/9/2006,0.32,,65,44
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/10/2006,0.01,,59,45
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/11/2006,0.08,,65,47
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/12/2006,0,,73,45
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/13/2006,0,,80,58
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/14/2006,0,,78,58
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/15/2006,0.1,,85,64
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/16/2006,0.02,,83,68
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/17/2006,0.21,,71,65
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/18/2006,0,,79,57
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/19/2006,0,,75,57
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/20/2006,0.03,,79,58
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/21/2006,0,,80,61
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/22/2006,0,,75,57
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/23/2006,0,,79,55
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/24/2006,0.19,,79,59
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/25/2006,0.14,,81,58
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/26/2006,0.14,,81,55
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/27/2006,0,,74,54
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/28/2006,0,,78,52
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/29/2006,0,,84,56
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/30/2006,0.16,,92,64
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/1/2006,0.11,,83,64
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/2/2006,0.03,,85,62
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/3/2006,0.06,,81,62
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/4/2006,0,,76,54
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/5/2006,0,,80,52
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/6/2006,0,,83,58
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/7/2006,0,,86,64
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/8/2006,0,,88,66
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/9/2006,0,,76,61
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/10/2006,0,,79,58
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/11/2006,0,,89,60
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/12/2006,0,,90,68
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/13/2006,0.08,,88,65
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/14/2006,0,,93,63
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/15/2006,0,,98,67
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/16/2006,0.08,,94,75
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/17/2006,0,,83,60
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/18/2006,0,,83,56
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/19/2006,0.1,,84,68
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/20/2006,0.04,,82,61
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/21/2006,0.21,,82,61
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/22/2006,0,,84,61
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/23/2006,0,,91,62
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/24/2006,0,,87,67
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/25/2006,0,,87,64
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/26/2006,0,,86,61
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/27/2006,0,,90,64
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/28/2006,0,,98,72
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/29/2006,0.37,,94,67
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/30/2006,0,,100,80
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/31/2006,0.11,,99,75
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/1/2006,0,,75,67
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/2/2006,0,,82,62
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/3/2006,0,,87,58
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/4/2006,0,,89,65
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/5/2006,0,,84,67
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/6/2006,0,,82,61
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/7/2006,0,,82,57
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/8/2006,0,,85,59
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/9/2006,0,,86,68
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/10/2006,0.01,,83,63
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/11/2006,0,,83,60
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/12/2006,0,,83,66
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/13/2006,0.45,,77,58
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/14/2006,0.06,,79,56
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/15/2006,0,,83,54
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/16/2006,0,,84,65
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/17/2006,0,,75,65
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/18/2006,0.56,,76,58
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/19/2006,0,,77,54
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/20/2006,0,,80,53
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/21/2006,0,,81,57
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/22/2006,0,,80,54
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/23/2006,0.89,,79,59
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/24/2006,2.46,,71,63
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/25/2006,0,,76,61
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/26/2006,0,,80,58
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/27/2006,0,,81,57
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/28/2006,0,,73,58
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/29/2006,0,,74,53
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/30/2006,0,,77,53
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/31/2006,0,,79,61
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/1/2006,0.97,,66,58
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/2/2006,0.97,,64,59
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/3/2006,0.06,,68,55
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/4/2006,0,,77,53
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/5/2006,0,,80,57
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/6/2006,0,,79,57
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/7/2006,0,,82,56
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/8/2006,0,,67,48
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/9/2006,0,,62,43
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/10/2006,0,,56,46
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/11/2006,0.01,,68,51
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/12/2006,0,,70,45
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/13/2006,0,,79,51
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/14/2006,0,,82,54
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/15/2006,0.43,,79,62
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/16/2006,0.11,,77,61
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/17/2006,0,,62,43
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/18/2006,0.37,,49,40
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/19/2006,0,,52,40
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/20/2006,0,,56,39
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/21/2006,0.48,,57,41
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/22/2006,0.55,,53,50
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/23/2006,0.23,,54,48
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/24/2006,0,,63,40
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/25/2006,0,,62,47
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/26/2006,0.23,,74,46
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/27/2006,0.03,,54,43
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/28/2006,0,,47,36
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/29/2006,0,,62,42
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/30/2006,0.01,,67,44
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/1/2006,0,,81,48
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/2/2006,0,,78,51
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/3/2006,0.06,,67,48
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/4/2006,0,,60,41
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/5/2006,0,,62,36
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/6/2006,0,,69,48
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/7/2006,0,,82,56
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/8/2006,0,,70,46
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/9/2006,0,,54,37
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/10/2006,0.12,,52,33
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/11/2006,0.01,,36,24
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/12/2006,0.01,,36,22
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/13/2006,0,,44,31
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/14/2006,0,,45,27
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/15/2006,0,,61,28
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/16/2006,0.41,,55,42
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/17/2006,0.02,,51,35
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/18/2006,0,,36,31
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/19/2006,0,,42,29
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/20/2006,0,,37,35
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/21/2006,0,,37,24
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/22/2006,0,,38,22
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/23/2006,0,,34,25
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/24/2006,0,,44,26
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/25/2006,0,,51,30
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/26/2006,0,,49,33
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/27/2006,0,,53,32
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/28/2006,0,,44,29
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/29/2006,0,,56,25
